club_id,club,country_code,source_url,source_page,snapshot_date,competition,gender,entity_id,shirt_number,position,name,dob,age,age_reference_date,nationality,height_cm
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:17,17,FW,TORRES Facundo,2000-04-13,25,2025-06-14,Uruguay,175
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:18,18,FW,MAURICIO,2001-06-22,23,2025-06-14,Brazil,175
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:21,21,GK,WEVERTON,1987-12-13,37,2025-06-14,Brazil,189
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:22,22,DF,PIQUEREZ Joaquin,1998-08-24,26,2025-06-14,Uruguay,185
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:23,23,MF,RAPHAEL VEIGA,1995-06-19,29,2025-06-14,Brazil,178
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:26,26,DF,MURILO,1997-03-27,28,2025-06-14,Brazil,188
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:30,30,MF,LUCAS EVANGELISTA,1995-02-06,30,2025-06-14,Brazil,183
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:31,31,FW,LUIGHI,2006-04-30,19,2025-06-14,Brazil,182
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:32,32,MF,MARTINEZ Emiliano,1999-08-17,25,2025-06-14,Uruguay,184
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:34,34,DF,NAVES,2002-05-08,23,2025-06-14,Brazil,182
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:39,39,FW,THALYS,2005-02-22,20,2025-06-14,Brazil,183
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:40,40,MF,ALLAN,2004-04-19,21,2025-06-14,Brazil,176
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:41,41,FW,ESTEVAO,2007-04-24,18,2025-06-14,Brazil,176
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:42,42,FW,LOPEZ Jose Manuel,2000-12-06,24,2025-06-14,Argentina,190
palmeiras,Palmeiras,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,25,2025-07-04,FIFA Club World Cup 2025,male,palmeiras:43,43,DF,BENEDETTI,2006-06-07,19,2025-06-14,Brazil,193
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:1,1,GK,DONNARUMMA Gianluigi,1999-02-25,26,2025-06-14,Italy,200
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:2,2,DF,HAKIMI Achraf,1998-11-04,26,2025-06-14,Morocco,180
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:3,3,DF,KIMPEMBE Presnel,1995-08-13,29,2025-06-14,France,189
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:4,4,DF,LUCAS BERALDO,2003-11-24,21,2025-06-14,Brazil,181
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:5,5,DF,MARQUINHOS,1994-05-14,31,2025-06-14,Brazil,180
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:7,7,FW,KVARATSKHELIA Khvicha,2001-02-12,24,2025-06-14,Georgia,181
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:8,8,MF,RUIZ Fabian,1996-04-03,29,2025-06-14,Spain,188
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:9,9,FW,GONCALO RAMOS,2001-06-20,23,2025-06-14,Portugal,185
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:10,10,FW,DEMBELE Ousmane,1997-05-15,28,2025-06-14,France,179
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:14,14,FW,DOUE Desire,2005-06-03,20,2025-06-14,France,182
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:17,17,MF,VITINHA,2000-02-13,25,2025-06-14,Portugal,170
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:19,19,MF,LEE Kangin,2001-02-19,24,2025-06-14,Korea Republic,174
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:20,20,MF,GABRIEL MOSCARDO,2005-09-28,19,2025-06-14,Brazil,185
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:21,21,DF,HERNANDEZ Lucas,1996-02-14,29,2025-06-14,France,184
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:24,24,MF,MAYULU Senny,2006-05-17,19,2025-06-14,France,185
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:25,25,DF,NUNO MENDES,2002-06-19,22,2025-06-14,Portugal,177
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:29,29,FW,BARCOLA Bradley,2002-09-02,22,2025-06-14,France,187
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:33,33,MF,ZAIRE-EMERY Warren,2006-03-08,19,2025-06-14,France,176
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:39,39,GK,SAFONOV Matvei,1999-02-25,26,2025-06-14,Russia,191
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:42,42,DF,ZAGUE Yoram,2006-05-15,19,2025-06-14,France,168
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:43,43,DF,KAMARA Noham,2007-01-22,18,2025-06-14,France,185
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:45,45,DF,EL HANNACH Naoufel,2006-12-07,18,2025-06-14,Morocco,180
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:49,49,FW,MBAYE Ibrahim,2008-01-24,17,2025-06-14,France,175
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:50,50,GK,LAVALLEE Lucas,2003-02-18,22,2025-06-14,France,190
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:51,51,DF,PACHO Willian,2001-10-16,23,2025-06-14,Ecuador,188
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:80,80,GK,TENAS Arnau,2001-05-30,24,2025-06-14,Spain,181
parissaintgermain,Paris Saint-Germain,FRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,26,2025-07-04,FIFA Club World Cup 2025,male,parissaintgermain:87,87,MF,JOAO NEVES,2004-09-27,20,2025-06-14,Portugal,171
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:1,1,GK,COURTOIS Thibaut,1992-05-11,33,2025-06-14,Belgium,199
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:2,2,DF,CARVAJAL Dani,1992-01-11,33,2025-06-14,Spain,173
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:3,3,DF,EDER MILITAO,1998-01-18,27,2025-06-14,Brazil,189
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:4,4,DF,ALABA David,1992-06-24,32,2025-06-14,Austria,180
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:5,5,MF,BELLINGHAM Jude,2003-06-29,21,2025-06-14,England,183
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:6,6,MF,CAMAVINGA Eduardo,2002-11-10,22,2025-06-14,France,185
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:7,7,FW,VINICIUS JUNIOR,2000-07-12,24,2025-06-14,Brazil,176
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:8,8,MF,VALVERDE Federico,1998-07-22,26,2025-06-14,Uruguay,182
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:9,9,FW,MBAPPE Kylian,1998-12-20,26,2025-06-14,France,180
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:10,10,MF,MODRIC Luka,1985-09-09,39,2025-06-14,Croatia,172
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:11,11,FW,RODRYGO,2001-01-09,24,2025-06-14,Brazil,174
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:12,12,DF,ALEXANDER-ARNOLD Trent,1998-10-07,26,2025-06-14,England,180
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:13,13,GK,LUNIN Andriy,1999-02-11,26,2025-06-14,Ukraine,191
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:14,14,MF,TCHOUAMENI Aurelien,2000-01-27,25,2025-06-14,France,188
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:15,15,MF,GULER Arda,2005-02-25,20,2025-06-14,Türkiye,175
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:16,16,FW,ENDRICK,2006-07-21,18,2025-06-14,Brazil,173
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:17,17,DF,VAZQUEZ Lucas,1991-07-01,33,2025-06-14,Spain,173
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:19,19,MF,CEBALLOS Dani,1996-08-07,28,2025-06-14,Spain,179
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:20,20,DF,GARCIA Fran,1999-08-14,25,2025-06-14,Spain,169
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:21,21,FW,DIAZ Brahim,1999-08-03,25,2025-06-14,Morocco,170
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:22,22,DF,RUEDIGER Antonio,1993-03-03,32,2025-06-14,Germany,190
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:23,23,DF,MENDY Ferland,1995-06-08,30,2025-06-14,France,180
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:24,24,DF,HUIJSEN Dean,2005-04-14,20,2025-06-14,Spain,195
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:26,26,GK,GONZALEZ Fran,2005-06-24,19,2025-06-14,Spain,195
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:29,29,DF,ENRIQUEZ Youssef,2005-10-07,19,2025-06-14,Morocco,175
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:30,30,FW,GARCIA Gonzalo,2004-03-24,21,2025-06-14,Spain,182
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:31,31,DF,RAMON Jacobo,2005-01-06,20,2025-06-14,Spain,195
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:34,34,GK,MESTRE Sergio,2005-02-13,20,2025-06-14,Spain,182
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:35,35,DF,ASENCIO Raul,2003-02-13,22,2025-06-14,Spain,184
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:36,36,MF,ANDRES Chema,2005-04-25,20,2025-06-14,Spain,193
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:41,41,DF,FORTEA Jesus,2007-03-26,18,2025-06-14,Spain,174
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:43,43,DF,AGUADO Diego,2007-02-07,18,2025-06-14,Spain,180
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:44,44,MF,MUNOZ Victor,2003-07-13,21,2025-06-14,Spain,173
realmadridcf,Real Madrid C. F.,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,27,2025-07-04,FIFA Club World Cup 2025,male,realmadridcf:50,50,MF,MARTIN Mario,2004-03-05,21,2025-06-14,Spain,178
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:3,3,DF,SOUSA Travian,2001-09-19,23,2025-06-14,USA,179
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:5,5,DF,TOLO Nouhou,1997-06-23,27,2025-06-14,Cameroon,178
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:6,6,MF,JOAO PAULO,1991-03-08,34,2025-06-14,Brazil,170
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:7,7,MF,ROLDAN Cristian,1995-06-03,30,2025-06-14,USA,173
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:9,9,FW,FERREIRA Jesus,2000-12-24,24,2025-06-14,USA,177
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:10,10,FW,DE LA VEGA Pedro,2001-02-07,24,2025-06-14,Argentina,177
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:11,11,MF,RUSNAK Albert,1994-07-07,30,2025-06-14,Slovakia,175
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:13,13,FW,MORRIS Jordan,1994-10-26,30,2025-06-14,USA,180
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:14,14,FW,ROTHROCK Paul,1999-01-09,26,2025-06-14,USA,175
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:15,15,DF,BELL Jon,1997-08-26,27,2025-06-14,Jamaica,180
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:16,16,DF,ROLDAN Alex,1996-07-28,28,2025-06-14,El Salvador,177
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:18,18,MF,VARGAS Obed,2005-08-05,19,2025-06-14,Mexico,175
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:19,19,FW,MUSOVSKI Danny,1995-11-30,29,2025-06-14,USA,182
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:20,20,DF,KIM Keehee,1989-07-13,35,2025-06-14,Korea Republic,188
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:21,21,MF,BAKER-WHITING Reed,2005-03-31,20,2025-06-14,USA,180
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:24,24,GK,FREI Stefan,1986-04-20,39,2025-06-14,USA,191
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:25,25,DF,RAGEN Jackson,1998-09-24,26,2025-06-14,USA,198
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:26,26,GK,THOMAS Andrew,1998-09-01,26,2025-06-14,USA,188
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:28,28,DF,GOMEZ ANDRADE Yeimar,1992-06-30,32,2025-06-14,Colombia,187
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:29,29,GK,CASTRO Jacob,1999-12-18,25,2025-06-14,USA,193
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:33,33,DF,BAKER Cody,2004-01-07,21,2025-06-14,USA,178
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:75,75,MF,LEYVA Danny,2003-05-05,22,2025-06-14,USA,178
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:77,77,FW,KENT Ryan,1996-11-11,28,2025-06-14,England,175
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:85,85,DF,KOSSA-RIENZI Kalani,2002-06-27,22,2025-06-14,USA,170
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:93,93,FW,MINOUNGOU Georgi,2002-07-25,22,2025-06-14,Côte D'Ivoire,180
seattlesoundersfc,Seattle Sounders FC,USA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,28,2025-07-04,FIFA Club World Cup 2025,male,seattlesoundersfc:95,95,FW,DE ROSARIO Osaze,2001-07-19,23,2025-06-14,Guyana,188
slbenfica,SL Benfica,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,29,2025-07-04,FIFA Club World Cup 2025,male,slbenfica:1,1,GK,TRUBIN Anatoliy,2001-08-01,23,2025-06-14,Ukraine,199
slbenfica,SL Benfica,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,29,2025-07-04,FIFA Club World Cup 2025,male,slbenfica:3,3,DF,FERNANDEZ Alvaro,2003-03-23,22,2025-06-14,Spain,187
slbenfica,SL Benfica,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,29,2025-07-04,FIFA Club World Cup 2025,male,slbenfica:4,4,DF,ANTONIO SILVA,2003-10-30,21,2025-06-14,Portugal,188
